connector_evse_id,station_name,station_address,station_postal_code,station_coordinates_lat,station_coordinates_lon,station_brand,totEnergy,totSessions,totCost,Potenza (kW),Station Città,Ricavi totali (€) (IVA esclusa),Tempo Totale (min),denominazione_regione,EV_percentage_per_region
IT*F2X*EF2XITA2501*1,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827249,10.37954,alpitronic GmbH,36168.929000000026,1129,24609.95,300.0,Parma,2642.41,2914.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2501*2,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827249,10.37954,alpitronic GmbH,36494.249999999985,1059,24833.6,300.0,Parma,1850.18,2134.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2502*1,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827231,10.379522,UNKNOWN,21013.105999999992,650,14261.54,300.0,Parma,793.6800000000001,913.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB5501*1,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.049091,14.323112,alpitronic GmbH,30425.81200000003,926,20723.15,300.0,San Nicola La Strada,24392.13,28809.0,Campania,0.0206
IT*F2X*EF2XITB5501*2,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.049091,14.323112,alpitronic GmbH,19264.59599999999,571,13062.29,300.0,San Nicola La Strada,13218.05,15351.0,Campania,0.0206
IT*F2X*EF2XITA2502*2,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827231,10.379522,UNKNOWN,29240.215999999986,835,19862.63,300.0,Parma,1468.6,1574.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2551*1,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827226,10.379641,EVTEC,6311.810000000005,272,3491.47,62.5,Parma,166.87,326.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2551*2,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827226,10.379641,EVTEC,439.509,36,245.64,62.5,Parma,10.95,39.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2551*3,Area di Servizio - San Martino Est,"A1, Milano - Napoli",43122,44.827226,10.379641,EVTEC,969.2810000000002,267,434.97,22.0,Parma,6.55,219.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2601*1,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826198,10.378719,UNKNOWN,21225.516000000003,668,14409.57,300.0,Parma,1231.93,1535.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2601*2,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826198,10.378719,UNKNOWN,25703.713,736,17457.94,300.0,Parma,840.65,1066.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2602*1,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826184,10.378795,UNKNOWN,30842.66899999999,1010,20987.05,300.0,Parma,1861.2,2236.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2602*2,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826184,10.378795,UNKNOWN,30723.78600000002,939,20917.22,300.0,Parma,1607.27,2267.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2651*1,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826236,10.378697,UNKNOWN,4799.439,210,2635.81,62.5,Parma,148.21,364.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2651*2,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826236,10.378697,UNKNOWN,722.1340000000001,40,399.28,62.5,Parma,48.17,151.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB5502*1,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.049049,14.32312,alpitronic GmbH,26332.087999999985,913,17879.27,300.0,San Nicola La Strada,21111.86,30176.0,Campania,0.0206
IT*F2X*EF2XITB5502*2,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.049049,14.32312,alpitronic GmbH,49106.824000000015,1651,33096.29,300.0,San Nicola La Strada,21134.62,26598.0,Campania,0.0206
IT*F2X*EF2XITA2651*3,Area di Servizio - San Martino Ovest,"A1, Milano - Napoli",43100,44.826236,10.378697,UNKNOWN,963.2240000000004,158,432.78,22.0,Parma,49.53,498.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB5551*1,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.048925,14.323337,EVTEC,5674.229999999998,280,3079.73,62.5,San Nicola La Strada,1729.07,4480.0,Campania,0.0206
IT*F2X*EF2XITB5551*2,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.048925,14.323337,EVTEC,390.087,31,214.55,62.5,San Nicola La Strada,172.04,691.0,Campania,0.0206
IT*F2X*EF2XITB5551*3,Area di Servizio - San Nicola Est,Autostrada del Sole,81020,41.048925,14.323337,EVTEC,950.2659999999994,158,426.55,22.0,San Nicola La Strada,390.49,6356.0,Campania,0.0206
IT*F2X*EF2XITO3501*1,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251814,16.220186,alpitronic GmbH,24798.811999999987,709,16871.06,300.0,Andria,16846.85,19497.0,Puglia,0.0246
IT*F2X*EF2XITO3501*2,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251814,16.220186,alpitronic GmbH,16394.317999999977,416,11114.34,300.0,Andria,8501.52,10425.0,Puglia,0.0246
IT*F2X*EF2XITA9001*1,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623546,12.232471,alpitronic GmbH,10650.929999999997,338,7251.43,300.0,Civitella D'agliano,2349.76,3004.0,Lazio,0.0694
IT*F2X*EF2XITA9001*2,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623546,12.232471,alpitronic GmbH,11819.39,331,8056.31,300.0,Civitella D'agliano,2059.31,2571.0,Lazio,0.0694
IT*F2X*EF2XITA9002*1,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623481,12.232482,alpitronic GmbH,14840.327,455,10059.81,300.0,Civitella D'agliano,3603.27,4775.0,Lazio,0.0694
IT*F2X*EF2XITA9002*2,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623481,12.232482,alpitronic GmbH,12855.581,379,8702.76,300.0,Civitella D'agliano,2436.32,3042.0,Lazio,0.0694
IT*F2X*EF2XITA9051*1,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623415,12.232488,EVTEC,1462.269,65,804.28,62.5,Civitella D'agliano,265.06,702.0,Lazio,0.0694
IT*F2X*EF2XITA9051*2,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623415,12.232488,EVTEC,177.779,13,97.78,62.5,Civitella D'agliano,51.88,176.0,Lazio,0.0694
IT*F2X*EF2XITA3601*1,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456131,11.279496,alpitronic GmbH,33468.572,961,22732.45,300.0,Casalecchio di Reno,8873.96,10200.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3601*2,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456131,11.279496,alpitronic GmbH,38539.59199999995,1067,26215.92,300.0,Casalecchio di Reno,7189.91,8473.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3602*1,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456098,11.279547,alpitronic GmbH,37646.449,1113,25642.99,300.0,Casalecchio di Reno,6985.44,8524.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3602*2,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456098,11.279547,alpitronic GmbH,46941.02000000009,1327,31891.38,300.0,Casalecchio di Reno,7961.19,9791.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITO3502*1,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251814,16.220104,alpitronic GmbH,21686.735999999968,687,14747.33,300.0,Andria,14528.19,17506.0,Puglia,0.0246
IT*F2X*EF2XITO3502*2,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251814,16.220104,alpitronic GmbH,24561.248000000025,695,16715.14,300.0,Andria,13941.66,17039.0,Puglia,0.0246
IT*F2X*EF2XITA3651*1,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456182,11.2795,EVTEC,4776.572,206,2629.17,62.5,Casalecchio di Reno,460.66,1068.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3651*2,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456182,11.2795,EVTEC,797.01,42,438.34,62.5,Casalecchio di Reno,106.05,375.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3651*3,Area di Servizio - Cantagallo Ovest,A1 - Autostrada del Sole,40033,44.456182,11.2795,EVTEC,1472.7869999999996,250,663.7,22.0,Casalecchio di Reno,206.7,2893.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA9051*3,Area di Servizio - Tevere Est,A1 - Autostrada del Sole,1021,42.623415,12.232488,EVTEC,816.911,140,367.61,22.0,Civitella D'agliano,131.0,1874.0,Lazio,0.0694
IT*F2X*EF2XITT0101*1,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837613,14.119611,UNKNOWN,6740.279000000001,285,4593.48,300.0,Pozzuoli,1759.35,3154.0,Campania,0.0206
IT*F2X*EF2XITT0101*2,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837613,14.119611,UNKNOWN,7599.093000000005,283,5169.34,300.0,Pozzuoli,1589.48,2477.0,Campania,0.0206
IT*F2X*EF2XITT0102*1,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837674,14.11955,UNKNOWN,12961.143999999991,452,8813.56,300.0,Pozzuoli,1959.74,3174.0,Campania,0.0206
IT*F2X*EF2XITT0102*2,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837674,14.11955,UNKNOWN,4067.368,145,2747.06,,,,,Campania,0.0206
IT*F2X*EF2XITT0151*1,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837704,14.119489,UNKNOWN,1090.755,61,599.88,62.5,Pozzuoli,65.89,148.0,Campania,0.0206
IT*F2X*EF2XITT0151*2,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837704,14.119489,UNKNOWN,19.602,2,10.78,,,,,Campania,0.0206
IT*F2X*EF2XITT0151*3,Area di Servizio - Antica Campana Est,A56 Ramo Capodichino,80078,40.837704,14.119489,UNKNOWN,877.7350000000002,156,391.79,22.0,Pozzuoli,31.44,295.0,Campania,0.0206
IT*F2X*EF2XITM3001*1,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041112,11.710366,alpitronic GmbH,10848.205999999996,395,7371.89,300.0,Costa di Rovigo,2426.9,3003.0,Veneto,0.062
IT*F2X*EF2XITM3001*2,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041112,11.710366,alpitronic GmbH,14299.227999999996,458,9723.39,300.0,Costa di Rovigo,2289.56,2707.0,Veneto,0.062
IT*F2X*EF2XITM3002*1,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041157,11.7104,alpitronic GmbH,11242.599000000006,408,7618.81,300.0,Costa di Rovigo,2065.13,2559.0,Veneto,0.062
IT*F2X*EF2XITM3002*2,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041157,11.7104,alpitronic GmbH,7026.506999999999,215,4778.06,300.0,Costa di Rovigo,1281.23,1550.0,Veneto,0.062
IT*F2X*EF2XITM3051*1,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041064,11.710312,EVTEC,833.642,55,458.49,62.5,Costa di Rovigo,60.04,200.0,Veneto,0.062
IT*F2X*EF2XITM3051*2,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041064,11.710312,EVTEC,180.176,15,99.1,62.5,Costa di Rovigo,35.36,154.0,Veneto,0.062
IT*F2X*EF2XITM3051*3,Area di Servizio - Adige Est,"A13, Bologna - Padova",45023,45.041064,11.710312,EVTEC,157.69299999999998,41,70.96,22.0,Costa di Rovigo,13.78,171.0,Veneto,0.062
IT*F2X*EF2XITM2051*1,Area di Servizio - Po Est,A13 Bologna - Padova,44121,44.879292,11.570791,EVTEC,2270.057000000001,111,1248.54,62.5,Ferrara,1473.52,3545.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB4051*2,Area di Servizio - La Macchia Est,Autostrada del Sole,3012,41.686784,13.188454,EVTEC,690.8540000000002,41,379.96,62.5,Anagni,407.23,1414.0,Lazio,0.0694
IT*F2X*EF2XITB4051*3,Area di Servizio - La Macchia Est,Autostrada del Sole,3012,41.686784,13.188454,EVTEC,1371.2279999999992,236,616.97,22.0,Anagni,546.48,6632.0,Lazio,0.0694
IT*F2X*EF2XITM2051*2,Area di Servizio - Po Est,A13 Bologna - Padova,44121,44.879292,11.570791,EVTEC,430.862,26,236.99,62.5,Ferrara,295.3,1046.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2102*1,Area di Servizio - Arda Ovest,A1 - Autostrada del Sole,29017,44.96261,9.90443,alpitronic GmbH,51871.13599999994,1761,35378.35,300.0,Fiorenzuola d'Arda,39481.87,48009.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2102*2,Area di Servizio - Arda Ovest,A1 - Autostrada del Sole,29017,44.96261,9.90443,alpitronic GmbH,48168.4240000001,1509,33005.4,300.0,Fiorenzuola d'Arda,30645.08,39391.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITO3601*1,Area di Servizio - Canne della Battaglia Ovest,Autostrada Adriatica,76123,41.25078,16.218864,alpitronic GmbH,23049.708,686,15673.46,300.0,Andria,13690.86,15350.0,Puglia,0.0246
IT*F2X*EF2XITO3601*2,Area di Servizio - Canne della Battaglia Ovest,Autostrada Adriatica,76123,41.25078,16.218864,alpitronic GmbH,14336.446,405,9749.43,300.0,Andria,9042.07,10409.0,Puglia,0.0246
IT*F2X*EF2XITO3602*1,Area di Servizio - Canne della Battaglia Ovest,Autostrada Adriatica,76123,41.250745,16.21894,alpitronic GmbH,30582.787999999997,900,20782.17,300.0,Andria,21207.92,23582.0,Puglia,0.0246
IT*F2X*EF2XITA2101*1,Area di Servizio - Arda Ovest,A1 - Autostrada del Sole,29017,44.96265,9.90435,alpitronic GmbH,40177.80800000003,1448,27315.66,300.0,Fiorenzuola d'Arda,27465.98,34087.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2101*2,Area di Servizio - Arda Ovest,A1 - Autostrada del Sole,29017,44.96265,9.90435,alpitronic GmbH,40714.060000000034,1248,27670.29,300.0,Fiorenzuola d'Arda,23061.88,29697.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITO3602*2,Area di Servizio - Canne della Battaglia Ovest,Autostrada Adriatica,76123,41.250745,16.21894,alpitronic GmbH,27156.203999999972,789,18467.64,300.0,Andria,13240.93,14689.0,Puglia,0.0246
IT*F2X*EF2XITM2151*1,Area di Servizio - Po Ovest,A13 Bologna - Padova,44121,44.880209,11.568843,EVTEC,2241.1719999999996,114,1232.6,62.5,Ferrara,820.55,2029.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM2151*2,Area di Servizio - Po Ovest,A13 Bologna - Padova,44121,44.880209,11.568843,EVTEC,316.598,21,174.11,62.5,Ferrara,207.9,821.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM2151*3,Area di Servizio - Po Ovest,A13 Bologna - Padova,44121,44.880209,11.568843,EVTEC,717.0910000000001,115,322.69,22.0,Ferrara,254.4,3682.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB4151*1,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.686065,13.187462,EVTEC,6736.240999999999,342,3709.98,62.5,Anagni,2670.65,6595.0,Lazio,0.0694
IT*F2X*EF2XITB4151*2,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.686065,13.187462,EVTEC,594.4290000000001,48,326.91,62.5,Anagni,320.02,1213.0,Lazio,0.0694
IT*F2X*EF2XITB4151*3,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.686065,13.187462,EVTEC,1651.6509999999987,292,743.21,22.0,Anagni,694.75,10993.0,Lazio,0.0694
IT*F2X*EF2XITZ9901*1,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58293,11.52257,alpitronic GmbH,37166.22399999998,1183,25250.5,300.0,San Giovanni Valdarno,28200.1,32558.0,Toscana,0.0877
IT*F2X*EF2XITZ9901*2,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58293,11.52257,alpitronic GmbH,29822.651999999995,879,20229.28,300.0,San Giovanni Valdarno,17734.83,21085.0,Toscana,0.0877
IT*F2X*EF2XITO4602*1,Area di Servizio - Murge Ovest,A14 - Autostrada Adriatica,70026,41.095284,16.768513,alpitronic GmbH,18433.512999999984,560,12532.75,,,,,Puglia,0.0246
IT*F2X*EF2XITO4602*2,Area di Servizio - Murge Ovest,A14 - Autostrada Adriatica,70026,41.095284,16.768513,alpitronic GmbH,18068.758,529,12261.28,,,,,Puglia,0.0246
IT*F2X*EF2XITA3101*1,Area di Servizio - Secchia Ovest,Autostrada del Sole,41123,44.661571,10.854928,alpitronic GmbH,54197.32799999999,1632,36863.33,400.0,Modena,27078.01,32700.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0503*2,Area di Servizio - Pioppa Est,A14 - Autostrada Adriatica,40069,44.519363,11.214104,UNKNOWN,7493.817999999997,201,5106.53,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3101*2,Area di Servizio - Secchia Ovest,Autostrada del Sole,41123,44.661571,10.854928,alpitronic GmbH,83896.78100000003,2566,57022.21,400.0,Modena,29369.56,35696.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3102*1,Area di Servizio - Secchia Ovest,Autostrada del Sole,41123,44.661615,10.854808,alpitronic GmbH,95445.21999999991,3062,64974.67,400.0,Modena,38856.0,45704.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3102*2,Area di Servizio - Secchia Ovest,Autostrada del Sole,41123,44.661615,10.854808,alpitronic GmbH,93694.91100000015,2805,63636.83,400.0,Modena,31713.43,37877.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITO4601*1,Area di Servizio - Murge Ovest,A14 - Autostrada Adriatica,70026,41.095542,16.768485,Wall Box Chargers,6460.654000000002,266,4393.24,150.0,Modugno,3257.69,4309.0,Puglia,0.0246
IT*F2X*EF2XITO4601*2,Area di Servizio - Murge Ovest,A14 - Autostrada Adriatica,70026,41.095542,16.768485,Wall Box Chargers,8709.327999999994,337,5912.07,150.0,Modugno,4120.41,5564.0,Puglia,0.0246
IT*F2X*EF2XITL2151*1,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029539,11.962239,EVTEC,1865.5950000000005,106,1029.71,62.5,Tolfa,455.6,997.0,Lazio,0.0694
IT*F2X*EF2XITL2151*2,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029539,11.962239,EVTEC,176.55200000000002,12,97.11,62.5,Tolfa,46.53,143.0,Lazio,0.0694
IT*F2X*EF2XITL2151*3,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029539,11.962239,EVTEC,741.7890000000003,117,333.77,22.0,Tolfa,150.95,1924.0,Lazio,0.0694
IT*F2X*EF2XITZ9951*1,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58295,11.52266,EVTEC,2877.247999999999,134,1582.44,62.5,San Giovanni Valdarno,1290.28,3188.0,Toscana,0.0877
IT*F2X*EF2XITZ9951*2,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58295,11.52266,EVTEC,403.0230000000001,28,221.68,62.5,San Giovanni Valdarno,191.61,797.0,Toscana,0.0877
IT*F2X*EF2XITZ9951*3,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58295,11.52266,EVTEC,970.2929999999996,172,436.62,22.0,San Giovanni Valdarno,360.6,6194.0,Toscana,0.0877
IT*F2X*EF2XITA6651*1,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65027,11.46456,EVTEC,4849.004000000002,200,2677.93,62.5,Firenze,2474.01,5739.0,Toscana,0.0877
IT*F2X*EF2XITA6651*2,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65027,11.46456,EVTEC,397.536,27,218.63,62.5,Firenze,258.85,936.0,Toscana,0.0877
IT*F2X*EF2XITA6651*3,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65027,11.46456,EVTEC,1188.5439999999996,217,534.85,22.0,Firenze,479.85,7713.0,Toscana,0.0877
IT*F2X*EF2XITA8603*1,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.876439,12.017409,alpitronic GmbH,3601.3459999999995,101,2449.07,,,,,Umbria,0.0385
IT*F2X*EF2XITA8603*2,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.876439,12.017409,alpitronic GmbH,2637.8669999999993,80,1789.27,,,,,Umbria,0.0385
IT*F2X*EF2XITA8604*1,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.876368,12.017454,alpitronic GmbH,1346.098,33,915.37,,,,,Umbria,0.0385
IT*F2X*EF2XITA8604*2,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.876368,12.017454,alpitronic GmbH,2805.648,78,1908.17,,,,,Umbria,0.0385
IT*F2X*EF2XITA6603*1,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.650588,11.464456,alpitronic GmbH,1499.0500000000002,44,1021.3,,,,,Toscana,0.0877
IT*F2X*EF2XITA6603*2,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.650588,11.464456,alpitronic GmbH,3001.9979999999996,74,2041.35,,,,,Toscana,0.0877
IT*F2X*EF2XITA6604*1,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.650582,11.464407,alpitronic GmbH,2720.552999999999,74,1849.94,,,,,Toscana,0.0877
IT*F2X*EF2XITA6604*2,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.650582,11.464407,alpitronic GmbH,774.9479999999999,22,527.83,,,,,Toscana,0.0877
IT*F2X*EF2XITZ9903*1,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.582888,11.522525,alpitronic GmbH,2840.9640000000004,90,1931.83,,,,,Toscana,0.0877
IT*F2X*EF2XITZ9903*2,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.582888,11.522525,alpitronic GmbH,2670.8609999999994,75,1816.21,,,,,Toscana,0.0877
IT*F2X*EF2XITZ9904*1,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.582876,11.522547,alpitronic GmbH,1260.4540000000002,34,857.86,,,,,Toscana,0.0877
IT*F2X*EF2XITZ9904*2,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.582876,11.522547,alpitronic GmbH,1956.25,50,1331.59,,,,,Toscana,0.0877
IT*F2X*EF2XITD2003*1,Area di Servizio - Brianza Nord,A4 Torino - Trieste,20864,45.575792,9.393822,alpitronic GmbH,1090.313,38,741.43,,,,,Lombardia,0.0767
IT*F2X*EF2XITD2003*2,Area di Servizio - Brianza Nord,A4 Torino - Trieste,20864,45.575792,9.393822,alpitronic GmbH,1609.3920000000005,51,1096.61,,,,,Lombardia,0.0767
IT*F2X*EF2XITD2004*1,Area di Servizio - Brianza Nord,A4 Torino - Trieste,20864,45.575796,9.393841,alpitronic GmbH,470.61000000000007,22,319.57,,,,,Lombardia,0.0767
IT*F2X*EF2XITD2004*2,Area di Servizio - Brianza Nord,A4 Torino - Trieste,20864,45.575796,9.393841,alpitronic GmbH,0.0,0,0.0,,,,,Lombardia,0.0767
IT*F2X*EF2XITM1151*1,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622771,11.420098,EVTEC,948.5960000000002,41,522.19,62.5,Bologna,398.22,981.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM1151*2,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622771,11.420098,EVTEC,329.49,23,181.23,62.5,Bologna,218.66,699.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM1151*3,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622771,11.420098,EVTEC,374.6670000000001,70,168.63,22.0,Bologna,123.93,1764.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB4601*1,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.4969,13.683093,alpitronic GmbH,35462.94,1234,24130.05,300.0,Castrocielo,21330.68,27556.0,Lazio,0.0694
IT*F2X*EF2XITX2151*1,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.592173,8.664706,EVTEC,4725.557999999999,236,2599.03,62.5,Belforte Monferrato,1765.17,4143.0,Piemonte,0.0732
IT*F2X*EF2XITX2151*2,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.592173,8.664706,EVTEC,626.065,41,344.32,62.5,Belforte Monferrato,325.98,1140.0,Piemonte,0.0732
IT*F2X*EF2XITX2151*3,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.592173,8.664706,EVTEC,1133.9160000000002,167,510.28,22.0,Belforte Monferrato,346.35,4215.0,Piemonte,0.0732
IT*F2X*EF2XITB4601*2,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.4969,13.683093,alpitronic GmbH,19508.029999999977,667,13264.22,300.0,Castrocielo,11433.29,14940.0,Lazio,0.0694
IT*F2X*EF2XITLINC01*1,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461856,9.276363,alpitronic GmbH,29871.53199999999,1013,20900.52,300.0,Milano,23195.12,40616.0,Piemonte,0.0732
IT*F2X*EF2XITLINC01*2,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461856,9.276363,alpitronic GmbH,51289.09600000015,1912,35759.04,300.0,Milano,36536.11,67629.0,Piemonte,0.0732
IT*F2X*EF2XITLINC02*1,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461861,9.276267,alpitronic GmbH,31527.155999999966,1088,21807.35,300.0,Milano,25188.38,42689.0,Piemonte,0.0732
IT*F2X*EF2XITLINC02*2,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461861,9.276267,alpitronic GmbH,48649.72799999999,1757,33994.86,300.0,Milano,32885.94,62985.0,Piemonte,0.0732
IT*F2X*EF2XITLINC04*1,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461869,9.27606,alpitronic GmbH,24861.043999999987,846,17508.4,300.0,Milano,20906.01,36567.0,Piemonte,0.0732
IT*F2X*EF2XITLINC04*2,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461869,9.27606,alpitronic GmbH,38533.21599999997,1480,27204.62,300.0,Milano,31627.98,58964.0,Piemonte,0.0732
IT*F2X*EF2XITA5503*1,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831805,11.160038,alpitronic GmbH,1981.0979999999993,58,1347.18,,,,,Toscana,0.0877
IT*F2X*EF2XITA5503*2,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831805,11.160038,alpitronic GmbH,2529.572,65,1720.11,,,,,Toscana,0.0877
IT*F2X*EF2XITA5504*1,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831807,11.159944,alpitronic GmbH,2269.437,61,1543.23,,,,,Toscana,0.0877
